weight,age,height,size
56,38.0,167.64,S
71,35.0,170.18,XXXL
56,49.0,162.56,L
83,37.0,160.02,XXXL
58,30.0,162.56,S
63,22.0,172.72,S
77,33.0,167.64,XXXL
81,28.0,177.8,XXXL
66,36.0,177.8,L
56,31.0,162.56,S
72,40.0,162.56,XXXL
63,29.0,167.64,L
54,31.0,162.56,S
64,29.0,170.18,L
70,31.0,177.8,XXXL
99,57.0,170.18,XXXL
61,31.0,165.1,L
77,22.0,165.1,XXXL
50,58.0,157.48,S
61,18.0,167.64,L
70,33.0,162.56,XXXL
68,22.0,165.1,XXXL
53,62.0,160.02,S
57,47.0,167.64,L
47,27.0,157.48,S
54,24.0,157.48,S
70,48.0,177.8,XXXL
74,29.0,177.8,L
70,55.0,180.34,XXXL
61,30.0,165.1,S
61,43.0,177.8,L
53,33.0,160.02,XXXL
58,29.0,154.94,S
61,43.0,165.1,XXXL
68,40.0,157.48,XXXL
70,34.0,160.02,L
56,28.0,157.48,S
81,43.0,162.56,XXXL
57,37.0,170.18,S
77,37.0,165.1,XXXL
70,32.0,162.56,XXXL
88,27.0,162.56,XXXL
59,36.0,175.26,S
68,21.0,172.72,L
68,30.0,177.8,L
68,24.0,170.18,XXXL
56,27.0,172.72,S
78,33.0,167.64,XXXL
63,45.0,160.02,XXXL
58,32.0,167.64,L
70,30.0,162.56,XXXL
55,26.0,170.18,S
58,29.0,165.1,L
56,26.0,167.64,S
58,32.0,165.1,S
74,27.0,170.18,XXXL
50,37.0,160.02,S
48,61.0,160.02,S
52,42.0,165.1,S
77,35.0,172.72,XXXL
61,32.0,162.56,L
65,33.0,160.02,L
52,37.0,157.48,S
86,34.0,162.56,XXXL
54,32.0,175.26,S
83,22.0,162.56,XXXL
58,43.0,175.26,S
57,39.0,160.02,L
54,30.0,152.4,S
56,31.0,167.64,S
68,30.0,162.56,XXXL
54,30.0,157.48,S
74,40.0,167.64,XXXL
79,38.0,167.64,XXXL
88,60.0,187.96,XXXL
72,30.0,152.4,XXXL
77,39.0,165.1,XXXL
55,41.0,162.56,S
58,27.0,167.64,S
54,28.0,162.56,S
49,36.0,167.64,S
65,39.0,162.56,L
52,31.0,160.02,S
58,31.0,177.8,S
56,37.0,167.64,L
47,26.0,157.48,S
58,42.0,162.56,L
58,40.0,167.64,S
79,27.0,180.34,XXXL
56,26.0,157.48,L
63,26.0,170.18,XXXL
51,33.0,157.48,S
49,31.0,162.56,S
74,36.0,160.02,XXXL
80,46.0,165.1,XXXL
86,46.0,182.88,XXXL
79,28.0,160.02,XXXL
54,35.0,167.64,S
56,27.0,154.94,L
52,37.0,157.48,S
63,30.0,167.64,L
54,31.0,167.64,S
54,35.0,162.56,S
72,56.0,160.02,XXXL
63,33.0,170.18,S
56,43.0,172.72,S
74,37.0,172.72,XXXL
52,33.0,167.64,S
83,32.0,172.72,XXXL
76,59.0,170.18,XXXL
63,23.0,162.56,L
70,31.0,167.64,L
64,19.0,165.1,L
54,24.0,157.48,S
68,26.0,167.64,L
60,28.0,180.34,S
95,24.0,175.26,XXXL
63,35.0,172.72,L
48,47.0,154.94,S
68,46.0,162.56,XXXL
53,26.0,162.56,S
92,42.0,177.8,XXXL
54,24.0,157.48,S
81,31.0,172.72,XXXL
58,44.0,162.56,L
81,37.0,160.02,XXXL
58,42.0,157.48,S
48,43.0,154.94,S
54,44.0,170.18,S
95,30.0,160.02,XXXL
66,40.0,165.1,L
56,44.0,167.64,L
63,25.0,175.26,L
69,35.0,177.8,XXXL
72,27.0,165.1,XXXL
61,47.0,167.64,L
53,34.0,170.18,S
61,33.0,162.56,L
58,32.0,157.48,S
74,29.0,167.64,XXXL
63,33.0,162.56,L
61,28.0,175.26,S
81,40.0,172.72,XXXL
53,39.0,165.1,S
66,60.0,160.02,XXXL
83,27.0,175.26,XXXL
70,32.0,170.18,XXXL
61,32.0,160.02,L
54,28.0,167.64,S
54,22.0,167.64,S
52,39.0,167.64,S
48,31.0,154.94,S
63,42.0,172.72,L
83,34.0,160.02,XXXL
49,24.0,167.64,L
54,30.0,167.64,S
54,24.0,157.48,L
58,28.0,167.64,L
68,28.0,167.64,L
53,32.0,160.02,S
52,38.0,170.18,S
56,33.0,160.02,S
73,34.0,160.02,XXXL
71,42.0,162.56,XXXL
68,45.0,165.1,XXXL
86,30.0,182.88,XXXL
77,30.0,182.88,XXXL
65,36.0,177.8,L
58,35.0,160.02,S
54,45.0,170.18,S
82,53.0,167.64,XXXL
49,41.0,162.56,S
49,33.0,157.48,S
56,24.0,157.48,S
61,32.0,162.56,L
61,32.0,175.26,S
56,31.0,154.94,S
61,22.0,172.72,L
77,53.0,162.56,XXXL
57,35.0,160.02,S
54,30.0,170.18,S
90,33.0,175.26,XXXL
56,43.0,165.1,L
65,30.0,172.72,L
61,35.0,172.72,L
50,35.0,154.94,S
63,37.0,152.4,L
56,52.0,162.56,L
74,29.0,170.18,XXXL
61,36.0,167.64,XXXL
70,25.0,162.56,XXXL
72,62.0,165.1,XXXL
55,29.0,165.1,S
61,27.0,160.02,L
56,24.0,165.1,S
62,36.0,162.56,L
54,36.0,165.1,S
72,30.0,167.64,XXXL
53,46.0,165.1,L
72,32.0,154.94,XXXL
52,36.0,157.48,S
68,30.0,154.94,XXXL
68,32.0,177.8,L
52,29.0,162.56,S
58,27.0,167.64,S
58,28.0,160.02,L
68,32.0,165.1,L
56,29.0,167.64,S
113,41.0,180.34,XXXL
54,41.0,162.56,S
63,36.0,165.1,L
72,31.0,157.48,XXXL
56,29.0,157.48,S
54,27.0,170.18,S
49,38.0,162.56,S
72,30.0,167.64,XXXL
64,36.0,160.02,XXXL
77,30.0,167.64,XXXL
70,31.0,172.72,L
68,38.0,175.26,L
49,36.0,154.94,S
73,30.0,167.64,XXXL
54,44.0,170.18,S
55,42.0,177.8,L
63,31.0,160.02,L
68,37.0,172.72,L
63,38.0,160.02,L
52,41.0,157.48,S
47,38.0,152.4,S
51,38.0,167.64,S
63,44.0,165.1,L
56,37.0,165.1,S
81,26.0,175.26,XXXL
68,25.0,167.64,XXXL
59,67.0,170.18,L
56,33.0,162.56,S
71,35.0,172.72,XXXL
63,44.0,160.02,L
68,43.0,162.56,XXXL
58,30.0,172.72,S
54,27.0,165.1,L
58,29.0,165.1,S
68,24.0,165.1,L
52,28.0,172.72,S
58,31.0,167.64,S
61,39.0,165.1,L
57,29.0,162.56,S
49,30.0,167.64,S
56,36.0,162.56,S
49,29.0,160.02,S
79,29.0,177.8,XXXL
49,34.0,160.02,S
58,33.0,165.1,S
59,57.0,172.72,L
95,30.0,172.72,XXXL
72,33.0,172.72,XXXL
48,26.0,154.94,S
65,27.0,170.18,L
70,34.0,167.64,L
54,54.0,160.02,L
67,32.0,165.1,L
68,41.0,170.18,L
49,30.0,157.48,S
68,39.0,154.94,XXXL
113,32.0,182.88,XXXL
86,37.0,172.72,XXXL
72,30.0,162.56,XXXL
63,32.0,165.1,L
74,31.0,175.26,XXXL
52,35.0,167.64,S
56,44.0,165.1,L
63,31.0,170.18,L
74,30.0,167.64,XXXL
58,55.0,162.56,L
52,29.0,152.4,S
54,37.0,157.48,S
74,36.0,167.64,XXXL
65,30.0,177.8,L
58,29.0,172.72,S
56,18.0,160.02,S
54,56.0,160.02,L
65,22.0,167.64,L
83,35.0,162.56,XXXL
50,32.0,157.48,S
61,34.0,170.18,S
43,34.0,162.56,S
53,36.0,154.94,S
52,37.0,157.48,S
99,27.0,175.26,XXXL
49,20.0,157.48,S
86,31.0,170.18,XXXL
58,21.0,170.18,S
74,29.0,172.72,XXXL
58,39.0,175.26,S
56,27.0,160.02,S
54,32.0,160.02,S
52,21.0,157.48,L
64,31.0,165.1,L
70,31.0,162.56,XXXL
79,32.0,160.02,XXXL
49,48.0,162.56,S
58,41.0,162.56,S
56,43.0,165.1,S
56,25.0,170.18,S
77,28.0,160.02,XXXL
50,32.0,167.64,S
63,38.0,172.72,L
61,32.0,162.56,L
58,28.0,167.64,S
47,30.0,154.94,S
52,30.0,157.48,S
47,34.0,154.94,S
48,38.0,162.56,S
86,30.0,167.64,XXXL
56,50.0,175.26,S
74,51.0,165.1,XXXL
72,26.0,167.64,XXXL
68,28.0,182.88,L
65,26.0,172.72,L
65,33.0,172.72,L
54,28.0,160.02,S
52,42.0,165.1,S
56,31.0,157.48,S
51,31.0,162.56,S
76,33.0,165.1,XXXL
54,34.0,162.56,S
74,25.0,165.1,XXXL
77,28.0,172.72,XXXL
53,48.0,160.02,S
102,41.0,157.48,XXXL
64,42.0,167.64,L
81,29.0,167.64,XXXL
68,34.0,177.8,XXXL
57,30.0,157.48,S
63,35.0,165.1,XXXL
64,27.0,157.48,XXXL
77,29.0,162.56,XXXL
90,27.0,180.34,XXXL
57,47.0,170.18,L
77,21.0,167.64,XXXL
57,29.0,167.64,S
62,40.0,162.56,L
62,35.0,170.18,L
49,31.0,157.48,S
54,32.0,162.56,S
63,49.0,170.18,S
77,38.0,157.48,XXXL
56,35.0,165.1,S
79,47.0,160.02,XXXL
68,35.0,160.02,S
65,35.0,165.1,XXXL
54,23.0,157.48,S
72,27.0,170.18,XXXL
63,20.0,165.1,L
74,41.0,167.64,XXXL
58,30.0,167.64,S
53,36.0,157.48,S
83,31.0,165.1,XXXL
56,29.0,160.02,S
53,33.0,165.1,S
56,29.0,167.64,S
67,33.0,175.26,L
54,29.0,162.56,S
65,30.0,175.26,L
56,54.0,160.02,L
58,38.0,160.02,S
65,29.0,172.72,L
73,35.0,170.18,XXXL
54,34.0,165.1,S
52,23.0,170.18,S
62,25.0,157.48,XXXL
72,27.0,162.56,XXXL
74,47.0,172.72,XXXL
60,34.0,162.56,L
95,31.0,177.8,XXXL
65,21.0,160.02,XXXL
58,27.0,170.18,S
49,32.0,160.02,S
65,28.0,170.18,L
63,32.0,170.18,S
61,30.0,162.56,L
94,41.0,165.1,XXXL
52,55.0,160.02,S
63,30.0,167.64,L
56,39.0,170.18,S
54,43.0,157.48,S
54,29.0,154.94,S
65,29.0,167.64,L
79,38.0,162.56,XXXL
70,32.0,172.72,XXXL
58,26.0,162.56,L
68,23.0,175.26,L
90,47.0,172.72,XXXL
63,39.0,172.72,L
97,50.0,175.26,XXXL
76,34.0,160.02,XXXL
88,31.0,167.64,XXXL
74,31.0,157.48,XXXL
72,24.0,165.1,XXXL
48,34.0,157.48,S
54,31.0,162.56,S
55,24.0,162.56,S
58,28.0,165.1,L
54,29.0,165.1,S
68,33.0,157.48,XXXL
62,31.0,167.64,L
70,27.0,167.64,XXXL
49,29.0,149.86,S
61,51.0,160.02,XXXL
77,31.0,162.56,XXXL
92,39.0,162.56,XXXL
58,52.0,167.64,L
47,29.0,152.4,S
54,30.0,162.56,S
72,31.0,177.8,XXXL
65,33.0,170.18,XXXL
63,39.0,165.1,L
52,30.0,167.64,S
53,36.0,162.56,S
52,44.0,160.02,S
53,41.0,162.56,S
53,30.0,160.02,S
60,36.0,172.72,L
61,31.0,177.8,L
59,33.0,157.48,XXXL
68,36.0,157.48,XXXL
72,30.0,162.56,XXXL
70,48.0,172.72,XXXL
61,39.0,175.26,S
48,39.0,154.94,S
55,32.0,157.48,L
61,29.0,180.34,S
72,35.0,177.8,XXXL
72,48.0,162.56,XXXL
52,27.0,160.02,S
52,29.0,157.48,S
61,19.0,162.56,L
54,28.0,160.02,S
70,54.0,162.56,XXXL
86,35.0,172.72,XXXL
49,26.0,170.18,S
56,30.0,160.02,S
70,22.0,170.18,XXXL
58,36.0,170.18,S
72,45.0,165.1,XXXL
55,32.0,165.1,S
58,37.0,160.02,L
65,41.0,175.26,L
63,33.0,175.26,S
58,26.0,154.94,S
53,53.0,162.56,S
90,31.0,162.56,XXXL
65,26.0,165.1,L
92,32.0,177.8,XXXL
57,39.0,162.56,L
58,29.0,170.18,S
61,36.0,170.18,L
68,33.0,170.18,XXXL
52,30.0,160.02,S
52,35.0,167.64,S
52,42.0,157.48,S
65,29.0,172.72,S
72,34.0,162.56,XXXL
65,33.0,172.72,L
113,35.0,172.72,XXXL
83,34.0,162.56,XXXL
49,48.0,162.56,S
50,33.0,162.56,S
58,39.0,152.4,L
43,38.0,154.94,S
77,34.0,160.02,XXXL
52,42.0,154.94,S
65,28.0,170.18,L
58,27.0,160.02,L
56,36.0,160.02,L
52,39.0,160.02,S
74,26.0,167.64,XXXL
68,48.0,182.88,XXXL
53,28.0,162.56,S
88,28.0,162.56,XXXL
63,21.0,165.1,L
81,32.0,172.72,XXXL
52,29.0,152.4,S
54,42.0,170.18,L
70,29.0,160.02,XXXL
63,33.0,170.18,L
79,30.0,185.42,XXXL
56,35.0,165.1,S
54,37.0,175.26,S
61,38.0,165.1,S
77,28.0,162.56,XXXL
55,38.0,165.1,S
58,48.0,167.64,L
70,48.0,162.56,XXXL
74,41.0,165.1,XXXL
90,29.0,175.26,XXXL
58,34.0,175.26,S
54,32.0,154.94,S
68,28.0,177.8,XXXL
58,30.0,160.02,S
54,41.0,162.56,S
65,26.0,170.18,XXXL
56,30.0,167.64,S
52,31.0,154.94,S
56,39.0,165.1,S
70,38.0,162.56,XXXL
47,32.0,157.48,S
63,40.0,172.72,XXXL
52,30.0,160.02,S
74,29.0,162.56,XXXL
79,32.0,170.18,XXXL
58,27.0,170.18,L
58,31.0,160.02,S
54,43.0,167.64,L
61,43.0,172.72,L
52,36.0,157.48,S
56,39.0,160.02,XXXL
58,30.0,175.26,XXXL
77,32.0,177.8,XXXL
77,39.0,177.8,XXXL
52,30.0,167.64,S
74,47.0,172.72,XXXL
49,37.0,162.56,S
83,36.0,165.1,XXXL
70,35.0,149.86,XXXL
52,30.0,157.48,S
54,33.0,157.48,L
57,38.0,162.56,S
61,28.0,162.56,L
69,45.0,160.02,XXXL
56,33.0,165.1,S
68,33.0,162.56,XXXL
72,33.0,149.86,S
79,48.0,170.18,XXXL
67,31.0,157.48,XXXL
53,36.0,165.1,S
72,57.0,167.64,XXXL
80,41.0,167.64,XXXL
65,31.0,170.18,L
58,27.0,167.64,S
58,32.0,157.48,L
81,34.0,165.1,XXXL
65,31.0,167.64,L
68,31.0,165.1,L
61,29.0,162.56,S
55,32.0,165.1,S
72,34.0,162.56,XXXL
58,33.0,172.72,S
51,36.0,160.02,S
81,24.0,157.48,XXXL
65,28.0,172.72,L
72,28.0,175.26,XXXL
47,23.0,162.56,S
68,51.0,167.64,XXXL
76,41.0,167.64,XXXL
50,26.0,154.94,S
70,30.0,167.64,XXXL
49,24.0,172.72,S
95,42.0,177.8,XXXL
55,34.0,167.64,S
46,54.0,160.02,S
49,42.0,157.48,S
63,25.0,180.34,L
62,29.0,170.18,S
61,44.0,170.18,L
50,33.0,160.02,S
77,35.0,170.18,XXXL
57,29.0,172.72,S
52,30.0,157.48,L
79,39.0,177.8,XXXL
68,39.0,165.1,XXXL
74,31.0,180.34,XXXL
70,45.0,165.1,XXXL
62,33.0,162.56,L
58,40.0,170.18,S
52,22.0,172.72,S
83,32.0,167.64,XXXL
67,34.0,177.8,L
63,29.0,157.48,XXXL
56,33.0,154.94,S
56,32.0,167.64,S
58,38.0,167.64,L
72,36.0,162.56,XXXL
81,36.0,172.72,XXXL
58,43.0,172.72,L
68,42.0,165.1,L
70,42.0,167.64,XXXL
53,41.0,167.64,S
66,27.0,162.56,XXXL
58,30.0,170.18,L
97,40.0,170.18,XXXL
61,33.0,157.48,L
113,28.0,170.18,XXXL
90,28.0,165.1,XXXL
58,23.0,162.56,S
52,32.0,154.94,S
63,49.0,162.56,XXXL
56,31.0,167.64,S
67,34.0,172.72,L
76,30.0,175.26,XXXL
53,39.0,162.56,S
53,32.0,160.02,S
72,33.0,162.56,XXXL
54,33.0,162.56,L
113,37.0,170.18,XXXL
68,20.0,175.26,L
54,26.0,160.02,S
61,31.0,170.18,L
62,49.0,162.56,XXXL
63,38.0,162.56,XXXL
63,36.0,177.8,L
58,29.0,170.18,L
86,30.0,157.48,XXXL
68,40.0,170.18,L
49,27.0,152.4,S
75,35.0,157.48,XXXL
77,27.0,182.88,XXXL
74,47.0,172.72,XXXL
54,30.0,142.24,S
52,30.0,167.64,S
68,31.0,167.64,L
81,42.0,162.56,XXXL
54,25.0,167.64,S
52,31.0,160.02,S
63,43.0,162.56,L
63,31.0,162.56,L
49,31.0,157.48,S
79,51.0,167.64,XXXL
68,22.0,167.64,XXXL
47,52.0,157.48,S
61,43.0,170.18,L
61,32.0,165.1,L
56,24.0,162.56,L
55,32.0,167.64,S
52,28.0,170.18,S
65,26.0,177.8,S
77,39.0,172.72,XXXL
72,41.0,160.02,XXXL
86,32.0,162.56,XXXL
77,33.0,175.26,XXXL
63,34.0,160.02,L
65,27.0,170.18,L
50,27.0,165.1,S
47,28.0,154.94,S
70,32.0,182.88,L
54,29.0,162.56,S
68,51.0,165.1,XXXL
65,41.0,157.48,XXXL
62,50.0,165.1,L
65,37.0,167.64,L
52,31.0,175.26,S
49,36.0,160.02,S
55,32.0,165.1,S
62,32.0,175.26,L
62,40.0,167.64,L
77,31.0,167.64,XXXL
62,38.0,162.56,L
51,35.0,160.02,S
77,53.0,162.56,XXXL
70,24.0,180.34,XXXL
58,33.0,162.56,L
74,31.0,172.72,L
54,38.0,170.18,S
63,31.0,162.56,XXXL
54,39.0,167.64,S
74,65.0,167.64,XXXL
106,36.0,170.18,XXXL
58,24.0,175.26,S
70,29.0,172.72,XXXL
54,32.0,162.56,S
48,46.0,154.94,S
63,17.0,160.02,L
58,45.0,167.64,L
53,19.0,170.18,S
54,22.0,170.18,S
61,55.0,167.64,XXXL
77,35.0,172.72,XXXL
58,37.0,162.56,S
54,34.0,170.18,S
65,35.0,165.1,L
64,28.0,172.72,XXXL
53,32.0,160.02,S
55,31.0,175.26,S
81,31.0,170.18,XXXL
58,26.0,165.1,L
81,40.0,170.18,XXXL
88,27.0,170.18,XXXL
59,32.0,165.1,L
68,25.0,170.18,L
65,26.0,167.64,L
58,44.0,172.72,S
49,30.0,149.86,S
68,21.0,172.72,XXXL
63,53.0,165.1,L
58,30.0,154.94,S
49,19.0,175.26,S
72,38.0,157.48,XXXL
63,28.0,172.72,L
67,29.0,165.1,XXXL
58,35.0,165.1,S
58,28.0,167.64,L
58,29.0,170.18,S
65,37.0,175.26,L
86,31.0,165.1,XXXL
63,32.0,170.18,L
90,41.0,160.02,XXXL
70,36.0,162.56,XXXL
62,24.0,162.56,S
82,35.0,167.64,XXXL
54,38.0,162.56,S
65,34.0,172.72,XXXL
66,32.0,172.72,L
52,33.0,167.64,S
71,24.0,180.34,L
53,31.0,154.94,S
56,24.0,149.86,S
64,32.0,170.18,L
58,27.0,157.48,L
83,36.0,165.1,XXXL
61,39.0,170.18,L
53,30.0,165.1,S
61,41.0,167.64,L
66,35.0,177.8,L
56,23.0,170.18,S
58,30.0,172.72,S
61,27.0,157.48,L
49,39.0,160.02,S
63,28.0,177.8,S
72,33.0,175.26,XXXL
74,35.0,180.34,XXXL
55,38.0,162.56,S
56,28.0,167.64,S
56,31.0,162.56,S
70,30.0,170.18,XXXL
72,35.0,162.56,XXXL
81,46.0,177.8,XXXL
68,42.0,162.56,L
56,28.0,162.56,L
55,28.0,167.64,S
77,31.0,175.26,XXXL
60,38.0,154.94,XXXL
58,27.0,167.64,S
83,38.0,175.26,XXXL
70,30.0,165.1,L
72,30.0,177.8,XXXL
45,28.0,160.02,S
74,41.0,175.26,XXXL
61,32.0,170.18,S
57,29.0,162.56,S
52,25.0,180.34,S
68,29.0,165.1,S
68,35.0,160.02,XXXL
54,28.0,157.48,S
49,33.0,160.02,S
83,36.0,160.02,XXXL
61,28.0,175.26,L
72,33.0,170.18,XXXL
63,38.0,157.48,XXXL
58,25.0,172.72,L
61,46.0,162.56,S
74,46.0,175.26,XXXL
59,40.0,160.02,L
77,33.0,170.18,XXXL
70,25.0,172.72,XXXL
61,33.0,167.64,L
52,27.0,152.4,S
66,31.0,160.02,L
95,24.0,175.26,XXXL
68,30.0,175.26,L
68,27.0,175.26,L
54,30.0,162.56,S
58,39.0,162.56,S
57,26.0,172.72,S
54,42.0,170.18,S
51,42.0,160.02,S
77,40.0,175.26,XXXL
54,27.0,167.64,S
71,37.0,165.1,XXXL
65,30.0,165.1,L
58,51.0,165.1,L
68,30.0,157.48,XXXL
74,20.0,170.18,XXXL
56,44.0,157.48,L
77,35.0,160.02,XXXL
65,35.0,157.48,L
63,31.0,157.48,XXXL
77,32.0,180.34,XXXL
49,46.0,162.56,S
61,27.0,167.64,L
63,24.0,170.18,L
59,33.0,170.18,L
63,30.0,172.72,L
77,29.0,160.02,XXXL
77,37.0,170.18,XXXL
58,29.0,170.18,L
61,33.0,162.56,L
72,28.0,177.8,XXXL
62,28.0,165.1,L
56,40.0,170.18,S
83,33.0,177.8,XXXL
58,42.0,172.72,S
54,39.0,162.56,S
74,45.0,170.18,XXXL
68,44.0,160.02,XXXL
52,39.0,157.48,S
54,22.0,160.02,S
50,28.0,165.1,S
54,32.0,170.18,S
64,52.0,170.18,L
83,47.0,172.72,XXXL
61,39.0,160.02,L
63,56.0,167.64,XXXL
50,28.0,157.48,S
57,35.0,175.26,S
79,37.0,172.72,XXXL
65,36.0,170.18,XXXL
47,32.0,157.48,S
63,30.0,170.18,L
52,39.0,167.64,S
48,32.0,160.02,S
63,25.0,177.8,S
55,44.0,162.56,S
61,29.0,162.56,L
48,29.0,152.4,S
72,32.0,162.56,XXXL
58,29.0,167.64,S
54,34.0,162.56,S
57,30.0,172.72,S
61,29.0,172.72,S
79,35.0,170.18,XXXL
58,31.0,165.1,L
95,39.0,152.4,XXXL
51,27.0,167.64,S
72,58.0,177.8,XXXL
68,33.0,167.64,XXXL
54,22.0,170.18,S
60,32.0,170.18,L
62,19.0,167.64,L
68,27.0,180.34,L
72,29.0,165.1,XXXL
53,44.0,157.48,S
90,30.0,167.64,XXXL
58,33.0,157.48,S
83,40.0,170.18,XXXL
63,58.0,165.1,XXXL
62,35.0,165.1,L
66,35.0,170.18,L
97,28.0,157.48,XXXL
79,33.0,175.26,XXXL
58,31.0,162.56,L
72,27.0,172.72,XXXL
48,30.0,157.48,S
56,31.0,170.18,S
72,33.0,170.18,XXXL
74,32.0,185.42,XXXL
55,35.0,157.48,L
56,31.0,160.02,S
70,58.0,172.72,XXXL
65,36.0,177.8,L
50,34.0,157.48,S
79,54.0,170.18,XXXL
65,32.0,170.18,L
74,29.0,180.34,XXXL
48,36.0,160.02,S
61,33.0,167.64,L
71,43.0,167.64,XXXL
72,38.0,157.48,XXXL
72,28.0,170.18,XXXL
74,25.0,177.8,XXXL
61,48.0,172.72,L
59,57.0,162.56,L
72,47.0,180.34,XXXL
63,57.0,175.26,XXXL
63,47.0,172.72,XXXL
54,35.0,147.32,L
52,33.0,157.48,S
56,28.0,162.56,S
53,71.0,157.48,S
54,28.0,165.1,S
54,34.0,165.1,S
89,46.0,160.02,XXXL
66,113.0,172.72,XXXL
72,36.0,172.72,XXXL
75,27.0,167.64,XXXL
56,28.0,139.7,S
72,28.0,167.64,XXXL
72,27.0,167.64,XXXL
54,33.0,167.64,S
63,32.0,172.72,L
65,47.0,175.26,XXXL
95,27.0,172.72,XXXL
56,32.0,170.18,L
71,31.0,160.02,XXXL
55,26.0,172.72,S
74,48.0,160.02,XXXL
52,29.0,167.64,S
49,36.0,172.72,S
58,23.0,165.1,L
107,48.0,172.72,XXXL
79,34.0,175.26,XXXL
51,42.0,160.02,S
58,41.0,162.56,L
68,30.0,177.8,XXXL
83,35.0,160.02,XXXL
56,35.0,162.56,L
75,29.0,162.56,L
70,35.0,167.64,XXXL
62,42.0,180.34,L
63,31.0,162.56,L
72,38.0,152.4,XXXL
70,29.0,160.02,XXXL
68,32.0,172.72,XXXL
54,36.0,160.02,S
54,34.0,165.1,L
52,31.0,162.56,S
61,30.0,162.56,S
68,2.0,157.48,XXXL
68,37.0,167.64,XXXL
50,33.0,157.48,S
65,29.0,175.26,L
70,31.0,187.96,L
72,35.0,165.1,XXXL
88,53.0,160.02,XXXL
81,35.0,167.64,XXXL
52,26.0,157.48,S
79,57.0,172.72,XXXL
79,32.0,172.72,XXXL
53,38.0,160.02,S
63,28.0,175.26,L
68,29.0,170.18,L
65,29.0,175.26,L
74,27.0,157.48,XXXL
63,34.0,170.18,L
72,41.0,170.18,XXXL
63,28.0,160.02,L
52,28.0,172.72,S
86,28.0,162.56,XXXL
47,38.0,170.18,S
60,30.0,157.48,L
68,60.0,170.18,XXXL
58,31.0,165.1,S
56,36.0,172.72,S
74,34.0,165.1,XXXL
81,42.0,165.1,XXXL
72,28.0,170.18,L
56,48.0,149.86,L
52,37.0,157.48,S
90,21.0,170.18,XXXL
64,18.0,182.88,L
65,37.0,170.18,XXXL
68,31.0,167.64,L
70,48.0,177.8,XXXL
53,22.0,160.02,S
61,42.0,170.18,L
52,29.0,167.64,S
65,42.0,157.48,L
81,39.0,180.34,XXXL
54,31.0,170.18,S
49,45.0,160.02,S
63,35.0,160.02,XXXL
72,25.0,162.56,XXXL
61,28.0,172.72,L
61,41.0,154.94,L
90,40.0,175.26,XXXL
56,34.0,170.18,S
67,18.0,154.94,XXXL
47,26.0,157.48,S
55,33.0,157.48,S
86,42.0,170.18,XXXL
50,35.0,162.56,S
68,29.0,170.18,L
88,60.0,162.56,XXXL
60,44.0,162.56,L
61,36.0,157.48,L
65,30.0,177.8,L
61,31.0,165.1,L
63,41.0,162.56,L
49,31.0,160.02,S
57,32.0,170.18,L
57,31.0,175.26,S
74,35.0,182.88,XXXL
83,52.0,172.72,XXXL
61,28.0,162.56,L
65,36.0,165.1,L
68,35.0,170.18,XXXL
77,22.0,162.56,XXXL
62,37.0,165.1,XXXL
64,49.0,172.72,L
56,31.0,162.56,S
52,61.0,170.18,S
56,34.0,172.72,S
50,29.0,170.18,S
61,33.0,170.18,L
90,34.0,175.26,XXXL
61,35.0,162.56,L
81,34.0,162.56,XXXL
61,37.0,162.56,L
58,53.0,152.4,XXXL
63,36.0,157.48,L
74,30.0,172.72,L
61,42.0,160.02,XXXL
57,29.0,170.18,S
83,60.0,170.18,XXXL
62,27.0,177.8,S
58,49.0,165.1,L
74,31.0,165.1,XXXL
63,30.0,172.72,XXXL
56,40.0,162.56,S
52,32.0,170.18,S
70,47.0,170.18,XXXL
86,34.0,162.56,XXXL
63,63.0,167.64,XXXL
97,44.0,172.72,XXXL
65,27.0,170.18,L
81,39.0,170.18,XXXL
54,32.0,157.48,S
63,29.0,175.26,S
66,28.0,170.18,XXXL
77,35.0,165.1,XXXL
57,21.0,167.64,L
48,38.0,160.02,S
48,32.0,157.48,S
68,32.0,172.72,XXXL
58,33.0,175.26,L
58,34.0,157.48,L
81,44.0,175.26,XXXL
58,34.0,162.56,L
72,45.0,170.18,XXXL
56,30.0,160.02,L
56,37.0,167.64,L
68,28.0,170.18,XXXL
58,47.0,175.26,L
90,28.0,165.1,XXXL
68,34.0,175.26,XXXL
52,23.0,160.02,S
58,37.0,165.1,S
63,29.0,162.56,L
65,54.0,167.64,XXXL
56,25.0,172.72,S
61,25.0,160.02,L
77,29.0,170.18,XXXL
56,31.0,162.56,L
72,31.0,160.02,XXXL
53,33.0,167.64,S
70,35.0,162.56,XXXL
95,30.0,182.88,XXXL
56,34.0,162.56,S
54,44.0,157.48,S
52,43.0,172.72,S
50,32.0,157.48,S
60,29.0,162.56,XXXL
65,45.0,152.4,XXXL
58,54.0,157.48,L
74,69.0,165.1,XXXL
71,26.0,162.56,XXXL
95,24.0,175.26,XXXL
54,29.0,160.02,L
58,30.0,170.18,S
70,52.0,177.8,XXXL
52,31.0,162.56,S
79,30.0,175.26,XXXL
77,36.0,162.56,XXXL
52,32.0,165.1,S
61,34.0,167.64,L
54,34.0,162.56,S
58,25.0,162.56,S
61,29.0,165.1,XXXL
61,58.0,177.8,XXXL
